Id,SalePrice
1773,161653.97949432384
1774,145695.21951205423
1775,112006.9126178301
1776,121619.87543291505
1777,155277.076417619
1778,121255.79226500611
1779,167893.19202963717
1780,122792.03624339425
1781,77476.3490323592
1782,145931.74666113278
1783,106714.63594394736
1784,146196.85004023137
1785,151900.69662338204
1786,151472.32391614735
1787,55193.951599554275
1788,105444.16589348041
1789,72316.96262599749
1790,204272.11264209088
1791,161868.2656933855
1792,130742.85220849933
1793,159355.75847625814
1794,137773.59946535365
1795,130386.15688991535
1796,109730.61055256939
1797,123416.32878961088
1798,113851.35415109352
1799,142678.49411313958
1800,123867.95569252735
1801,117216.03006202029
1802,158087.87013766274
1803,124835.96151471662
1804,136487.77689263585
1805,127782.55535867251
1806,130430.03189039533
1807,117607.59079488495
1808,115777.88566770009
1809,133408.30306425854
1810,61245.09559771349
1811,103558.45779023634
1812,134415.26571430336
1813,100680.4732682698
1814,47664.90464248613
1815,112230.60676372226
1816,111739.00956762163
1817,160701.8647559787
1818,143087.32141977095
1819,22211.382400472416
1820,110377.03865495243
1821,169556.6279112607
1822,20672.299736557878
1823,122795.54012773524
1824,128939.48554817389
1825,79239.99530378217
1826,105820.9770481101
1827,118242.20954759407
1828,94221.09805292275
1829,147902.68166424695
1830,158268.4222482351
1831,-18579.835520815337
1832,132789.2034039111
1833,122900.76581297233
1834,126663.8460814429
1835,136172.2337394338
1836,63316.48760038463
1837,124893.85200751154
1838,102415.96110843611
1839,177126.68296962243
1840,137454.98142016318
1841,80398.89960927435
1842,136046.775054125
1843,128552.87190691778
1844,141576.8391667799
1845,144014.89310967643
1846,170675.61734601285
1847,108616.77203255624
1848,108714.02500053588
1849,112001.77959470393
1850,159698.10011101246
1851,115931.51483144518
1852,140513.1516584116
1853,158100.306850623
1854,152767.30949157325
1855,211821.7804751309
1856,144759.35604667012
1857,151120.93785455602
1858,108189.0263159473
1859,151898.05656626786
1860,113358.58975703968
1861,303580.79789499694
1862,290119.1340478797
1863,290189.1693968851
1864,369616.9174125338
1865,356862.8922586037
1866,219473.38475706463
1867,295667.9043935874
1868,206082.88243221154
1869,231015.86318741215
1870,259237.8474669942
1871,176274.439464138
1872,240484.62357817974
1873,146189.34379315027
1874,191826.23155232158
1875,198109.5106644408
1876,212196.16649748117
1877,187771.4845274865
1878,145581.21685114922
1879,133786.58056375443
1880,255426.28476375283
1881,240392.44311260234
1882,185646.98999578098
1883,201511.7212779465
1884,240932.4135234392
1885,288102.4828152709
1886,215988.3504183892
1887,267661.34094863955
1888,164584.72892652673
1889,84725.7834528602
1890,95526.51581308304
1891,97900.01393281622
1892,139910.88999312092
1893,120553.49560017849
1894,144867.67634643393
1895,138220.80042288476
1896,123356.31947410991
1897,115013.43884989119
1898,149446.93423853803
1899,150959.5729404795
1900,160612.49100787018
1901,147526.52118393872
1902,177380.89872936264
1903,135453.68610741373
1904,176293.59225074144
1905,142943.85538269824
1906,198421.41294645832
1907,101675.07271891867
1908,114455.17527779588
1909,114640.87615922303
1910,195153.0007676211
1911,312420.0667818795
1912,150907.71363365522
1913,24912.454839854618
1914,326109.91175306484
1915,71679.75532892835
1916,247705.84966318484
1917,139734.68085739634
1918,167649.6513309913
1919,163822.30571524764
1920,403013.17975575256
1921,353530.61620944215
1922,227480.49726179673
1923,229706.1526227052
1924,199891.53919585224
1925,407054.21658526093
1926,133724.74678761326
1927,164642.9458323737
1928,139156.62306674756
1929,126240.9318905382
1930,125800.7801715089
1931,138054.39526921848
1932,195314.05625442707
1933,181907.9333079654
1934,164575.44916024955
1935,204671.7213870514
1936,174582.52793915512
1937,166698.8370918549
1938,234899.35525017895
1939,168920.4267043342
1940,167057.7502009623
1941,164063.6851622142
1942,200469.0290481696
1943,347222.1907948459
1944,386020.28915148333
1945,192590.1930028234
1946,38417.45995199378
1947,161798.88460354146
1948,236884.08383984456
1949,196511.64936602826
1950,267414.6721720487
1951,212368.20559794025
1952,181246.6412447904
1953,193881.33024180296
1954,134256.59125938115
1955,338739.06698714255
1956,160374.56354397594
1957,290829.73713044997
1958,126297.91615145584
1959,105670.98588508496
1960,116102.40193322767
1961,91812.37091050134
1962,102384.43774891691
1963,95793.13093528582
1964,136433.23672087502
1965,149568.23406974308
1966,292669.4037805899
1967,422338.38509728306
1968,392676.8260579916
1969,412022.6663523131
1970,443402.564079621
1971,379298.7786730061
1972,273316.8965855589
1973,332892.68630062055
1974,487211.616683815
1975,273791.4311312627
1976,372154.6294935505
1977,350057.3909338588
1978,341240.0904539247
1979,216166.2517305346
1980,376957.37579246785
1981,211154.60368805483
1982,191804.19443965878
1983,165704.31649559888
1984,241074.28473598266
1985,221996.82477770548
1986,190101.31958633487
1987,174556.46567223256
1988,186448.40399041644
1989,207950.56521719543
1990,234593.95824972063
1991,231826.20680066512
1992,168798.83761275548
1993,235124.57662072254
1994,177466.53646298696
1995,244023.1189643679
1996,302650.81711380265
1997,330666.1722825841
1998,284384.9764216434
1999,325919.3255786925
2000,261712.1766463843
2001,254964.84018072032
2002,262169.316212756
2003,283615.46210735675
2004,221889.5255860648
2005,209543.61727090843
2006,249326.83608834527
2007,226187.06050364848
2008,195035.1392796979
2009,191950.15209816105
2010,122592.31395435659
2011,167827.01039924345
2012,178977.9794718452
2013,186727.39859267103
2014,217400.33584499464
2015,190106.10318861844
2016,193672.4079163469
2017,96103.98003305483
2018,134780.49408446893
2019,94558.44214697205
2020,96182.93077521748
2021,205909.38294702268
2022,144193.35046863533
2023,259641.5798951675
2024,338056.334322733
2025,160432.7412104184
2026,162731.06181873672
2027,159855.01919153088
2028,167279.76181407168
2029,277357.79833046265
2030,241941.21213208546
2031,273353.79847949895
2032,267673.4283482715
2033,174558.1400112313
2034,225574.39522304398
2035,201645.67995041108
2036,210983.51772901544
2037,342612.446290366
2038,228267.6158794685
2039,311079.73725841695
2040,324999.55065094784
2041,202991.3543057536
2042,179305.10799567576
2043,171761.79024796782
2044,209654.33510495408
2045,147256.61622547032
2046,141363.5256446983
2047,136096.69120332215
2048,147560.23091131717
2049,176985.01517143578
2050,103107.40313977236
2051,100424.17736652831
2052,145719.21244572126
2053,75654.1811765969
2054,160277.9457706093
2055,128081.30245998397
2056,91618.04425151879
2057,227285.8820031298
2058,128568.30198683799
2059,177684.54458029673
2060,177058.88014479855
2061,126344.13141460204
2062,116128.38752732624
2063,140570.98709699756
2064,124847.31071057066
2065,170999.9614377328
2066,104960.40053152887
2067,140042.8602948694
2068,75801.90125584952
2069,113967.38779444864
2070,113891.11949460732
2071,139225.73768029234
2072,128092.66730137425
2073,189250.82895888912
2074,173200.16465030226
2075,125856.63673938322
2076,165895.25946658885
2077,138544.3020157665
2078,131344.70463818766
2079,133245.4779050625
2080,133170.67740421486
2081,126747.33172039909
2082,155039.96106911486
2083,114182.62295541831
2084,106688.96206366678
2085,101317.06810611859
2086,110253.26877332176
2087,105282.4246353684
2088,87803.11478894018
2089,131215.70349521446
2090,101914.25328696927
2091,117865.30512220738
2092,135177.56379140995
2093,124573.19872953452
2094,175275.18122516188
2095,81424.82594234368
2096,88306.01884110644
2097,178535.81073392194
2098,32787.51306174265
2099,33104.17498011468
2100,118880.99039161042
2101,123021.66270526545
2102,107569.45510276163
2103,98068.82830214151
2104,116303.83227793884
2105,44807.84499426186
2106,192615.37169392698
2107,117788.35794944584
2108,116025.44727692509
2109,128390.3304777547
2110,139957.3222554312
2111,125534.96455040143
2112,111395.51166196878
2113,105296.1993685579
2114,162947.09818116215
2115,115309.14998853824
2116,132126.0933675086
2117,111237.39947154303
2118,117275.83883370191
2119,93407.24549750355
2120,102319.41601148003
2121,115462.56994580373
2122,69138.0174747454
2123,152420.42140925035
2124,121320.75262693013
2125,145352.7887454565
2126,162326.8664654937
2127,140384.82630687277
2128,88563.15584699658
2129,140238.02463655802
2130,151189.80491442035
2131,111355.35038666241
2132,127884.74108747102
2133,121158.96668582631
2134,71460.8677709616
2135,52741.993258523755
2136,115170.27699906903
2137,118006.2939728729
2138,139979.6223639606
2139,147449.9502796249
2140,157915.27641972422
2141,121693.36135914642
2142,149451.37265386095
2143,153373.45477329742
2144,140943.26328768115
2145,158802.66359165835
2146,123311.09501584177
2147,109323.57589966361
2148,118698.86776557437
2149,230445.7054851352
2150,149916.66038882942
2151,204007.1302184934
2152,166909.4428232134
2153,115789.99505359295
2154,155970.11524118262
2155,271663.99176763266
2156,235539.11375547468
2157,243526.41718912392
2158,216939.7126916045
2159,184510.61190713535
2160,238468.74975288857
2161,424204.58211852715
2162,374185.3673436659
2163,251110.5911260798
2164,195862.336757667
2165,163015.35078752984
2166,225003.696674907
2167,192343.9848194128
2168,198212.2296995992
2169,217576.07981793152
2170,147225.7850589588
2171,134594.63545761933
2172,148230.43434790836
2173,230153.5559274765
2174,285654.5595157555
2175,325846.37866123614
2176,243086.00003733474
2177,217474.75190061086
2178,137916.02047788806
2179,229108.18710456823
2180,188427.5001899585
2181,230116.37301038823
2182,184741.45307666564
2183,116765.93623904686
2184,90751.68849710608
2185,167015.81615781214
2186,146706.84577429364
2187,159423.40358581638
2188,362320.813437353
2189,107133.50074383302
2190,70750.43466911279
2191,88734.74799803796
2192,141453.76784433646
2193,105462.72732791246
2194,119399.41124331707
2195,106949.90308767615
2196,126358.50523739704
2197,165750.27357422037
2198,163608.27607504313
2199,150305.22668608883
2200,138209.6124689154
2201,188132.777392574
2202,121983.06947262399
2203,164442.58360661112
2204,107456.073588848
2205,134242.86111568066
2206,223143.21010989638
2207,229525.3385924002
2208,252750.40496402734
2209,125182.50002414896
2210,126789.78199292812
2211,137790.55043556076
2212,111539.81313052366
2213,119080.22560259805
2214,108398.24668028078
2215,157308.79573300423
2216,27672.666695034015
2217,71137.5647354984
2218,58931.96938830905
2219,49291.00811564014
2220,328162.41761728877
2221,284502.4904492708
2222,330534.4745723611
2223,221395.1558281778
2224,102195.71111031144
2225,194454.3327265383
2226,212478.3127079265
2227,282513.2605789396
2228,253721.69939020753
2229,144723.86322051322
2230,227587.29985118157
2231,174479.06815353443
2232,181362.23108414083
2233,247867.88766772568
2234,230600.68272522476
2235,250572.83651123417
2236,339417.3429032079
2237,203858.72749695333
2238,121650.38100535562
2239,169766.17310583044
2240,120249.8632210578
2241,137488.98004018597
2242,132532.7654764295
2243,103281.24144045392
2244,108973.72215653153
2245,137477.46955779917
2246,127361.61481777986
2247,136536.27149433293
2248,127302.32399529126
2249,127001.31692620704
2250,80873.42154112738
2251,193873.17079479725
2252,148269.54693575867
2253,169573.33342066465
2254,186453.57356548903
2255,170032.8185771784
2256,216086.61890737747
2257,150063.8850104456
2258,175576.04125486815
2259,167598.1331052092
2260,183053.43041306653
2261,206497.8395767155
2262,373228.72164690786
2263,450777.58398368733
2264,157237.6625192772
2265,296905.8539690281
2266,355015.0329395692
2267,377527.6096040745
2268,140182.59846029163
2269,197763.96598199138
2270,224370.0550675186
2271,167819.5657031684
2272,153102.37015560863
2273,190404.39365757408
2274,164359.0375266919
2275,195373.0453028892
2276,183979.79974269273
2277,143214.05515708856
2278,147755.0538369068
2279,103829.170345561
2280,171486.0774556076
2281,200085.13523392112
2282,104860.02687502629
2283,127962.22464766656
2284,167396.45774565113
2285,125809.35455924226
2286,375992.9013222406
2287,283070.17607363535
2288,352291.7930354207
2289,467052.66239846486
2290,340565.56465177645
2291,422382.7248294923
2292,481562.7610577495
2293,393837.9748485972
2294,496790.48127845617
2295,273027.2473516051
2296,365120.4623165097
2297,348724.86904819554
2298,354691.65605165984
2299,329824.92812844075
2300,316068.0090668764
2301,248286.916269282
2302,220226.21262462286
2303,242030.1914836635
2304,195039.78656444594
2305,184398.37154620618
2306,198681.68160790124
2307,218270.8205468814
2308,301983.8588180832
2309,205158.714052776
2310,205314.67386244226
2311,199651.87856388383
2312,169848.06238823978
2313,176782.85384210444
2314,185253.60748736712
2315,204471.64667027688
2316,193254.1526398001
2317,190442.2081509853
2318,189902.1351533638
2319,188703.62588208017
2320,252085.0583875965
2321,189751.8256227855
2322,200150.0666199996
2323,170202.15387964633
2324,213882.63675480674
2325,170688.3611733442
2326,198417.4778951659
2327,219170.38395830186
2328,188263.05489077594
2329,177935.6485830691
2330,354446.3689838174
2331,396706.1393773473
2332,315295.96335555136
2333,256152.955976494
2334,266857.45986259554
2335,327795.5595867977
2336,191640.72009844088
2337,263197.89297264034
2338,202251.90757852315
2339,421618.29504846234
2340,204297.5024964806
2341,223042.1302147376
2342,212547.03622405592
2343,214370.52905901673
2344,222639.97060582007
2345,204646.07298753446
2346,194337.1360749189
2347,242340.99574941176
2348,205259.19488655718
2349,322352.18385290203
2350,283164.4155998995
2351,257596.30455836852
2352,264143.17018263123
2353,157846.7007049214
2354,150380.36721022276
2355,143382.1967635475
2356,184552.3348883757
2357,190096.53973125818
2358,143109.27004382736
2359,107036.04153996985
2360,147510.48209570267
2361,266998.2469069307
2362,133923.7493873021
2363,163754.13455006864
2364,214520.1467078639
2365,194425.89025901945
2366,215453.70088867785
2367,223760.3508054783
2368,219864.82664374553
2369,167123.87308126816
2370,164865.97984443803
2371,188208.33649496234
2372,282891.1717936777
2373,325678.60771038977
2374,240465.795029658
2375,321948.328043633
2376,365376.6812371366
2377,155212.71486144897
2378,226338.37513328798
2379,137216.19349900272
2380,173112.61476944608
2381,192068.3165839821
2382,205783.9460309184
2383,249595.27868042968
2384,156781.34298593656
2385,130687.90143590816
2386,130377.32038386515
2387,107942.46302404336
2388,112128.70384187845
2389,155357.0487077568
2390,145886.000435862
2391,122594.90732027544
2392,180159.83162738744
2393,138176.57570268947
2394,201895.06975450867
2395,149293.4320172714
2396,222702.18037795008
2397,130603.55933066679
2398,61143.000536342384
2399,60315.466972896946
2400,119745.01161452557
2401,130402.27181467344
2402,152361.89123209368
2403,136167.9522400268
2404,146229.5434231786
2405,154091.50503213354
2406,138152.21983363014
2407,103014.48040855885
2408,113965.0416651452
2409,179106.539348991
2410,115266.52004041185
2411,162579.44255189656
2412,118320.00514211401
2413,166765.81765490805
2414,133382.29855200043
2415,131376.84156928898
2416,145094.32461763313
2417,136411.4081961438
2418,137492.30618392187
2419,124745.29837559373
2420,129185.58038015792
2421,99370.28563284525
2422,104404.05777849839
2423,152862.37674266612
2424,275537.2493316488
2425,118214.85833065992
2426,121976.99506566871
2427,178337.6673707756
2428,104657.89339358744
2429,136675.62645758642
2430,85367.79261997901
2431,154513.04397180502
2432,143747.69533522532
2433,138962.5307585888
2434,173584.42766610032
2435,117156.85822045349
2436,99353.73994073668
2437,116514.49544910295
2438,90586.29657524033
2439,124299.1599021469
2440,99191.1152684585
2441,103063.73964144103
2442,131689.54062971368
2443,121527.99798877281
2444,80982.13207522826
2445,117211.89067440247
2446,191219.57754889794
2447,139725.9997624365
2448,95651.8918769462
2449,144191.04487617093
2450,97918.02553217707
2451,206881.99569065624
2452,88512.385017919
2453,99101.24623601732
2454,94408.52914094122
2455,137751.92462823587
2456,141463.92986765364
2457,124919.47149614687
2458,120210.8253517762
2459,128163.28884263802
2460,110942.9948498325
2461,122027.39061610622
2462,118478.1661096462
2463,192172.68468418007
2464,140916.14718968223
2465,119692.61220265983
2466,117878.90355872759
2467,93166.69900399691
2468,95476.73778355715
2469,215609.34015995602
2470,215022.498343235
2471,189549.29365666967
2472,113336.65761243622
2473,53770.535570728476
2474,227561.08146933967
2475,123212.60175772011
2476,124514.41553837433
2477,153626.7864699409
2478,86491.02937424497
2479,159545.10157479893
2480,123725.07686936646
2481,121912.07701072015
2482,100589.31562024029
2483,117312.87334219157
2484,112681.15434044378
2485,145918.52301794232
2486,211107.6696694229
2487,179465.44397512253
2488,154358.2144439054
2489,146142.6040024571
2490,46836.0535307792
2491,173723.44560197822
2492,133637.7532685895
2493,137036.75172409322
2494,72146.1829238187
2495,254351.01861571812
2496,163993.7760075248
2497,100667.50468484533
2498,94983.42519584345
2499,138300.06978005753
2500,149622.96783979656
2501,161510.9365584593
2502,104031.89096834557
2503,168756.47896762926
2504,226512.0854977175
2505,260035.789437801
2506,300530.60137979
2507,259565.7015618038
2508,218622.8707924775
2509,205297.71211686276
2510,172302.73020261514
2511,211664.85772006272
2512,206978.4965069316
2513,323429.49999390345
2514,158991.9228851752
2515,170381.51179951977
2516,149231.2652580836
2517,150777.39009665116
2518,241395.7109696701
2519,223305.8395016446
2520,185658.24866244046
2521,223842.56522371632
2522,117385.7009390369
2523,137472.00252695917
2524,133162.9270505258
2525,153035.1293036322
2526,115212.1746343862
2527,140351.1731658735
2528,79763.05730190093
2529,97200.12723105599
2530,252045.31304423732
2531,222603.26516524877
2532,195115.78579002095
2533,235953.55745000846
2534,295018.95689366723
2535,247229.24824570364
2536,245050.39067696535
2537,188644.19520929747
2538,186944.55340345053
2539,182496.15047444694
2540,176592.92704636895
2541,161227.04194164847
2542,128972.42920225055
2543,127877.75603428239
2544,139618.48813581676
2545,116445.23918855004
2546,144431.59458005033
2547,156557.79366946348
2548,148279.76869984122
2549,697150.0246088378
2550,134430.84396517032
2551,146055.74999417271
2552,73488.11620818428
2553,81557.09616236552
2554,127886.52034011215
2555,106580.45965532237
2556,104983.55940787704
2557,166916.7458529746
2558,140998.81362309796
2559,134057.29354099592
2560,156641.6411617248
2561,158312.98245544138
2562,147301.04253791994
2563,173714.4107414513
2564,128785.52803092683
2565,142702.2441377394
2566,125957.41107552161
2567,200259.42806013918
2568,211311.8229897021
2569,118303.53340073826
2570,178465.71781745215
2571,151488.46445595508
2572,211498.47823589237
2573,287700.5903303345
2574,135575.18895135506
2575,93662.16408299352
2576,180172.80447251175
2577,70563.2970029359
2578,33662.97642298939
2579,69193.88658156455
2580,89907.8615283086
2581,99483.66795822757
2582,278308.57314321713
2583,178472.36499892303
2584,201810.88157712144
2585,223181.9705111502
2586,212623.1190882473
2587,161342.84844698932
2588,151840.04495554336
2589,224002.11298536498
2590,225435.26959954307
2591,212097.10127467744
2592,281492.20548341924
2593,170839.9034101452
2594,209218.99811282416
2595,307810.6845132479
2596,198526.20565798937
2597,280997.91735323716
2598,336127.4745594178
2599,135790.18884677242
2600,161999.03610985528
2601,72092.80972494569
2602,98995.21610890073
2603,91004.68809227261
2604,68189.87894897163
2605,127359.83950520423
2606,214144.6805560427
2607,177091.86662042618
2608,146805.5565777023
2609,130214.81062888273
2610,146814.19586135494
2611,155628.53468417434
2612,138679.212338052
2613,117872.53987378615
2614,151806.6263600191
2615,153241.84784138808
2616,222164.26112021867
2617,249482.64546702488
2618,213785.0222584292
2619,184687.75055748608
2620,175713.78092262207
2621,172817.02791372186
2622,241243.6291405348
2623,301391.3143747818
2624,289537.44927910075
2625,172553.47938691394
2626,146985.91767997982
2627,457574.0799184985
2628,491342.14006784034
2629,341840.90385594184
2630,464743.4495638738
2631,407702.6394462065
2632,292791.9172811663
2633,401564.2108888264
2634,150702.1798664044
2635,157457.5916875532
2636,202121.61646828463
2637,253687.5587054059
2638,203311.55940531765
2639,150486.66258375288
2640,95499.79278860777
2641,202657.01094593375
2642,95907.60265887552
2643,95864.01577709382
2644,107316.95650055446
2645,87940.49342756195
2646,90276.92159524455
2647,139051.02709361236
2648,144377.57832095202
2649,146496.9742955137
2650,135268.26798746968
2651,398979.7095976366
2652,253436.12447176606
2653,263447.0112760173
2654,404710.9636827224
2655,322800.1072051622
2656,355676.53679727216
2657,314780.3427679896
2658,311277.00344168756
2659,359644.6065373592
2660,371411.76510579244
2661,388076.2141373699
2662,266505.3326989488
2663,287653.82838061254
2664,321594.12265132566
2665,287063.2914145604
2666,182124.67243704468
2667,188633.76309377875
2668,192055.88254710252
2669,289809.5333921822
2670,193972.14916929964
2671,202219.725943938
2672,209625.92688905762
2673,201668.63212321966
2674,187582.52394398826
2675,191975.84132736654
2676,203545.0044528785
2677,275988.22448685754
2678,264129.76869891386
2679,273438.1638821607
2680,414014.977546523
2681,308523.3965361867
2682,530900.3866525219
2683,312760.61519861186
2684,343838.56931270764
2685,242791.29891025263
2686,310135.60442189
2687,208096.22418887552
2688,206890.56999156123
2689,435928.64778967726
2690,187759.7576071286
2691,148192.6525452271
2692,206275.61309359188
2693,139441.03361116035
2694,190889.54967511178
2695,180481.53705875447
2696,179596.2553706282
2697,185485.95199575333
2698,179106.1247919012
2699,152578.15870572755
2700,128926.7486700128
2701,78634.42746218957
2702,107028.89487472933
2703,143753.21061622002
2704,110612.89963566058
2705,77805.40985208214
2706,108165.53433091706
2707,140785.1145654095
2708,115465.68175846431
2709,136984.855089347
2710,225261.90075506142
2711,402233.5957076644
2712,158131.39052113343
2713,155535.56821529206
2714,182919.67228066002
2715,151210.89502950513
2716,175727.70965780935
2717,208602.80199817044
2718,158763.40018705477
2719,160633.2446355304
2720,123425.7780237504
2721,155149.7401209866
2722,145793.23276161402
2723,123367.33545766515
2724,121071.14842455718
2725,150150.69743492547
2726,197557.18443154602
2727,177586.827918928
2728,152911.90948593162
2729,146667.59648895985
2730,137112.04293538223
2731,145414.1364098502
2732,154532.04151714628
2733,120825.24522826204
